"","id","age","highest_education","profession","hispanic","weekly_hours_worked","in_college","is_married","schoolmeals_purchases","self_employed","sex","supp_security","reason_unemployment","main_profession","numweeks_schoolmeals","psu","psu_popsize","net_income","total_food_percent","rent_income_percent","alcbev_percent","bakery_percent","beef_percent","cereal_percent","child_age","housing_type","census_division","eggs_percent","fam_size","food_away_percent","food_home_percent","fresh_fruit_percent","fresh_veg_percent","value_foodstamps","number_foodstamps","non_alc_grocery_percent","milk_percent","number_earners","non_alc_bevs_percent","oils_percent","othdairy_percent","othmeat_percent","members_under18","members_over64","pet_food_percent","pork_percent","procfruit_percent","proc_veg_percent","spouse_race","seafood_percent","smoking_percent","lives_in_MSA","state","sweets_percent","vehicle"
"1017","363085","25","Grade 8 or lower","Paid employee of a PRIVATE company","No","45","","Never married","","No","Male","","","111","","Rest of America","1.20-4 mil","31909.4","0.19994286323152397","","0","0","0","0","0","House, apartment, flat","South Atlantic","0.000570364845468733","1","0.131556118259823","0.0683867449717011","0.000676289745341498","0","","","","0","1","0.00505180291700878","0.0102910114261001","0.0156279967658433","0","0","0","0","0","0.0079688116981203","0.00532068920130118","","0","0","Yes","","0",""
"1018","363088","72","High school graduate","","No","","Not at all","Divorced","","No","Female","","Retired","930","","Rest of America","0.33-1.19 mil","24766.8","0.0491302873201221","","0","0","0.00418867193177964","0","0","House, apartment, flat","West North Central","0","1","0.0449416153883425","0.00418867193177964","0","0","","","0.0419916985642069","0","0","0","0","0","0","0","1","0","0","0","0","","0","0","Yes","Nebraska","0","1"
"1019","363093","60","High school graduate","Paid employee of a PRIVATE company","No","46","Not at all","Divorced","","No","Female","","","104","","Rest of America","0.33-1.19 mil","61000","0.0763206557377049","","0","0.0013127868852459","0","0.00691770491803279","7","House, apartment, flat","Mountain","0","2","0.00474393442622951","0.0715767213114754","0","0","","","0.127868852459016","0","2","0.0184088524590164","0","0.00964131147540983","0","0","0","0","0","0.00262983606557377","0","","0.00907016393442623","0","Yes","","0","1"
"1020","363096","31","Master’s or greater","Paid employee of a PRIVATE company","No","42.5","Part time","Never married","","No","Male","","","103","","Honolulu, HI","0.33-1.19 mil","118632.6","0.0882376345119301","","0.0006837918076481509","0.0023450552377677","0.0036074401134258203","0.0113373558364227","0","House, apartment, flat","Pacific","0.00171824608075689","4","0.00032874606136930296","0.0879088884505608","0.00793154664063672","0.0114754291821978","","","0.0525993698190885","0","4","0.0022858809467212198","0","0.0009730883416531381","0","0","1","0.00143114118716103","0.0181160996218577","0","0.00045586120509876697","","0.00606426901205908","0","Yes","Hawaii","0.000475585968780925","2"
"1021","363098","64","Bachelor’s degree","Paid employee of a PRIVATE company","No","40","Not at all","Married","","No","Male","","","103","","Rest of America","125,000 - 330,000","140137","0.0649531529860066","","0.0127869156611031","0.00129130779166102","0.00468284607205806","0.00133026966468527","0","House, apartment, flat","West North Central","0.000489806403733489","2","0.0036958119554436","0.061257341030562996","0.00558453513347653","0.0024434660368068397","","","0.0352512184505163","0.0000703597194174272","2","0.00343977678985564","0.0021076517978835","0.0099464095849062","0.00452885390724791","0","0","0.00815972940765108","0.000905399715992208","0.0019258297237703102","0.00266053932937054","1","0","0","Yes","Nebraska","0.0037588930831971602","2"
"1022","363100","61","Some college but no degree","Paid employee of a PRIVATE company","No","43","Not at all","Married","","No","Male","","","111","","Rest of America","< 125,000","70259.6","0.16651357764632901","","0.00488104116732802","0.0219674569738513","0.00619104008562531","0.0036315945436637795","0","House, apartment, flat","","0.000640197211484267","2","0.0417972399501278","0.12471633769620098","0.00398110891607695","0.00202790793001953","","","","0.000100466768953993","2","0.0114384368826466","0","0.0219436845641023","0.00146542251877324","0","0","0","0.00665361032513706","0.00249787929336347","0.00256448940785316","1","0.0018502809580470102","0","No","","0.00547313107390307","3"
"1023","363101","29","Bachelor’s degree","Paid employee of a PRIVATE company","No","40","Not at all","Married","","No","Male","","","103","","San Francisco-Oakland-Hayward, CA","1.20-4 mil","136592.8","0.0356764404858821","","0.0185286127819329","0.000571040347661077","0","0","0","House, apartment, flat","Pacific","0","2","0.030156383791825003","0.00552005669405708","0","0.000666213738937924","","","0.0380693565107385","0","2","0","0","0.000380693565107385","0","0","0","0","0","0","0","1","0","0","Yes","California","0","1"
"1024","363103","43","Some college but no degree","","No","","Not at all","Widowed","","No","Female","","Ill, disabled, unable to work","900","","Rest of America","125,000 - 330,000","24769","0.18691995074488302","","0","0.0060305220234971105","0.00963623884694578","0","2","House, apartment, flat","Mountain","0","5","0.0631289111389236","0.123791039605959","0","0.00461867657152085","","","0.157454883120029","0","0","0.0273919116637733","0","0.00180548265977633","0.00959425087811377","2","2","0","0","0","0","","0.0124179417820663","0","Yes","","0","4"
"1025","363105","34","<1 year","Paid employee of a PRIVATE company","No","30","","Married","","No","Female","","","110","","Rest of America","125,000 - 330,000","38821.4","0.18850994554549802","","0","0.00267223747726769","0","0","4","House, apartment, flat","Pacific","0.0055788817507869395","8","0.145767540583287","0.0427424049622116","0.0209157835626742","0.000642944355432828","","","0.20092011107275895","0","2","0.00480199065463894","0.000663036366540104","0.0016275600570819198","0","6","0","0","0","0.000663036366540104","0.0023841448273375","4","0","0","Yes","California","0","2"
"1026","363106","21","Grade 8 or lower","","No","40","","Married","","No","Female","","Taking care of home/family","910","","Rest of America","< 125,000","13869.8","0.388147918499185","","0","0.0123347128293126","0","0.0165525097694271","0","House, apartment, flat","","0.0214826457483165","2","0.0483434512393834","0.339804467259802","0.0154652554470865","0.0248381375362298","","","0.31867799103087296","0.000777228222468961","1","0.0318303075747307","0.00241820357899898","0.0262628156137796","0","0","0","0.0601858065725533","0","0.00425528846847107","0.0128595942263046","1","0","0","No","","0.0339485789268771","1"
"1027","363109","67","Bachelor’s degree","","Yes","","Not at all","Married","","No","Male","","Retired","930","","Houston-The Woodlands-Sugar Land, TX","4 mil+","79608","0.0650726359159883","","0.0271306903828761","0.0011398351924429698","0.0066985697417345","0.00139131745553211","0","House, apartment, flat","West South Central","0.00045070847151040095","2","0.0256454459350819","0.0394271899809064","0.0036252637925836603","0.00303411717415335","","","","0.000104198070545674","0","0","0.00129986935986333","0.0023776504873882","0","0","2","0","0","0","0.000653200683348407","1","0.005219073459953771","0","Yes","Texas","0","2"
"1028","363110","27","High school graduate","Paid employee of a PRIVATE company","Yes","40","Not at all","Married","","No","Female","","","110","","Rest of America","< 125,000","39000","0.26846","","0","0.0173333333333333","0.016","0.0066666666666666706","2","Mobile home or trailer with NO permanent room added","","0.00533333333333333","4","0.10800000000000001","0.16046","0.00733333333333333","0.0133333333333333","","","0.166666666666667","0.000102564102564103","2","0.0157933333333333","0","0.009333333333333329","0","2","0","0","0.0166666666666667","0.0019329466666666698","0.00406705333333333","1","0.012","0","No","","0","2"
"1029","363111","52","Some college but no degree","Self-employed","No","43.5","Not at all","Married","","Yes","Male","","","212","","Rest of America","125,000 - 330,000","58450","0.35173346689478197","","0","0.00405680068434559","0.0202128314798973","0.00195722840034217","0","House, apartment, flat","West North Central","0","2","0.256487615739949","0.0952458511548332","0.00502651839178785","0.00471514114627887","","","0.0667236954662104","0.00006706586826347309","2","0.00601847733105218","0.00132557741659538","0.00830932420872541","0.00398562874251497","0","0","0.0173392643284859","0","0.00108822788708298","0.00540176355859709","1","0","0","Yes","Nebraska","0.00953259195893926","2"
"1030","363113","51","Master’s or greater","Paid employee of a PRIVATE company","No","33.5","Not at all","Divorced","","No","Male","","","101","","Rest of America","125,000 - 330,000","91540","0.052303910858640994","","0","0.00437688442211055","0","0","7","House, apartment, flat","East North Central","0","2","0.0144144636224601","0.0378894472361809","0.0030249071444177398","0.0010963513218265198","","","0.0511251911732576","0","2","0.00424623115577889","0.00141446362246013","0.0007356346952152059","0.00245684946471488","0","0","0","0.000846405942757265","0","0.00022722307188114503","","0.0021245357220887","0","Yes","","0.00027266768625737404","3"
"1031","363114","71","Master’s or greater","","No","","Not at all","Married","","No","Male","","Retired","930","","New York-Newark-Jersey City, NY-NJ-PA","4 mil+","50359.2","0.36832196976917797","","0.0428521501532987","0.0141153898393938","0.0163147945161957","0.000939649557578357","7","House, apartment, flat","Middle Atlantic","0","3","0.20077006783269","0.167551901936488","0","0.0315711925527014","","","0.30977457942143605","0","0","0.022422516640455","0","0.018545171488029998","0.0170066244102369","0","2","0","0.0155610097062702","0.004481405582296779","0.0180701837995838","1","0","0","Yes","New York","0",""
"1032","363115","88","Grade 8 or lower","","No","","","Married","","No","Male","","Retired","930","","Rest of America","125,000 - 330,000","112340.9","0.0656413528821649","","0.0037369365921049204","0.00664392345085361","0.0045652870860034105","0.000880637060945746","0","House, apartment, flat","East North Central","0","2","0.0100267060349347","0.0556146468472302","0.0062425305476456","0.0029770802975585898","","","0.0162006891523924","0.0000243403782593873","0","0.00628042627395721","0.00362630208588324","0.0033354719429878198","0.0026448342500371602","0","2","0.00416357711216485","0.0023566494482419103","0.0009428407641384391","0.00323533085456855","1","0.0012183427407115302","0","Yes","","0",""
"1033","363116","18","High school graduate","Paid employee of a PRIVATE company","Yes","22.5","Full time","Never married","","No","Female","","","105","","Rest of America","0.33-1.19 mil","57350","0.11869328683522198","","0.0027201394943330397","0.000476024411508282","0","0.0011787271142109901","7","House, apartment, flat","East South Central","0","2","0.0779954664341761","0.0406978204010462","0.00767079337401918","0.0060115082824760205","","","0.0861377506538797","0","2","0.000498692240627724","0","0.0030329555361813397","0.0086001743679163","0","0","0","0.0016547515257192699","0.00378552746294682","0","","0.00432502179598954","0","Yes","Tennessee","0","2"
"1034","363117","66","High school graduate","","No","","Not at all","Married","","No","Female","","Taking care of home/family","910","","Rest of America","< 125,000","35496","0.20411201262114004","","0","0.0286178724363309","0.0192861167455488","0.0018897903989181898","0","House, apartment, flat","","0.00232195176921343","2","0.005032116294793779","0.19907989632634698","0.0179163849447825","0.0100935316655398","","","0.2929907595222","0.000151707234617985","0","0.0090167906242957","0.000747126436781609","0.0225676132521974","0.0015748253324318199","0","2","0.0692556907820599","0.0225676132521974","0.00685598377281947","0.00537638043723236","1","0","0.0047025016903313","No","","0.0036184358800991703","5"
"1035","363120","70","Master’s or greater","Self-employed","No","32.5","Not at all","Married","","Yes","Female","","","203","","Rest of America","125,000 - 330,000","338807.8","0.0396859229923278","","0.00133527032140346","0.0015628379866107","0.00110505130047183","0.000665614605094688","0","House, apartment, flat","West South Central","0.000441253123452294","2","0.0174797628626023","0.0222061601297255","0.004994227169504361","0.00207257129263258","","","0.053717771550714","0.000015259388951494","2","0.00435990546852817","0.00028316939574590696","0.00146112338617942","0.00030809827872912","0","2","0.004177707833172671","0.00045660105818106907","0","0.000318247867965259","1","0","0","Yes","Louisiana","0.000174199059171601","4"
"1036","363121","69","Some college but no degree","Paid employee of a PRIVATE company","No","40","Not at all","Divorced","","No","Female","","","109","","New York-Newark-Jersey City, NY-NJ-PA","4 mil+","56753","0.0664465314608919","","0","0.00905256109809173","0","0.00610681373671876","0","House, apartment, flat","Middle Atlantic","0","3","0.0090067485419273","0.0574397829189646","0.0118608707909714","0.0148432681972759","","","0.12369390164396601","0.0000351523267492467","1","0.000682607086850034","0","0.00229062780822159","0.0009162511232886369","1","2","0","0","0.0018279209909608301","0.0029090973164414198","","0","0.0022423138864905803","Yes","New York","0.00159885821013867",""
"1037","363124","56","Associate’s degree in college","","No","50","Not at all","Married","","No","Female","","Taking care of home/family","910","","Detroit-Warren-Dearborn, MI","1.20-4 mil","80865","0.184856736536202","0.000643047053731528","0","0.0240081617510666","0.0045463426698819","0.0145296481790639","4","House, apartment, flat","East North Central","0.000321523526865764","6","0.0554210103258517","0.129435726210351","0.0147804365300192","0.0106038459160329","","","0.0964570580597292","0.00009113955357694921","1","0.00540802572188215","0.0038229147344339296","0.00559129413219563","0.0036300006183144704","4","0","0","0","0","0.000514437642985222","1","0.000964570580597292","0","Yes","","0.000790947876089779","2"
"1038","363128","73","High school graduate","A local government employee","No","15","Not at all","Married","","No","Male","","","110","","Rest of America","1.20-4 mil","24437","0.24542374268527198","","0","0.0058198633220117","0.0303760690755821","0.00138314850431722","0","House, apartment, flat","East South Central","0","2","0","0.24542374268527198","0.00793714449400499","0.0176191840242256","","","0.19151286982853896","0.000170233662069812","1","0.00937349101771903","0.00826697221426525","0.0285779760199697","0.000989483160780783","0","2","0.0204173998444981","0.0392463387486189","0.0121185088185948","0.0146507345418832","1","0.00663911282072267","0","Yes","Alabama","0.00264926136596145","3"
"1039","363129","40","Bachelor’s degree","Paid employee of a PRIVATE company","No","40","Not at all","Divorced","","No","Male","","","112","","Rest of America","1.20-4 mil","79079.8","0","","0","0","0","0","0","","Mountain","0","2","0","0","0","0","","","0","0","2","0","0","0","0","0","0","0","0","0","0","","0","0","Yes","Nevada","0",""
"1040","363130","71","High school graduate","Paid employee of a PRIVATE company","No","20","Not at all","Widowed","","No","Female","","","104","","Rest of America","125,000 - 330,000","126315.2","0.0804279081219046","","0.00401900103867151","0.00398127161260086","0.0014670262961227198","0.0025790892940833698","0","House, apartment, flat","South Atlantic","0","1","0.0446117920883631","0.0358161160335415","0.00186664946103082","0.00260848860628016","","","","0","1","0.00350796594550775","0","0.00310087922910307","0.0034128560933284397","0","1","0","0","0.00237270748096824","0.00117672995807314","","0.00132316459143476","0","Yes","Florida","0.000707613018860755","1"
"1041","363131","52","Some high school, no degree","Paid employee of a PRIVATE company","No","40","","Married","","No","Male","","","111","","New York-Newark-Jersey City, NY-NJ-PA","4 mil+","259380","0.120742660806539","","0.0076290563651785","0.0029144197702213","0.00154769064692729","0.00198448824119053","7","House, apartment, flat","Middle Atlantic","0.0009307073791348599","4","0.0819090565964993","0.0388336042100393","0.00303122831367106","0.00214511527488627","","","0.0481147351376359","0.0000142427133934768","3","0.00347955038939008","0.000330788804071247","0.0037598959056211","0.0009011488935153061","1","0","0.0022265324234713602","0.00168501812013262","0.00137728429331483","0","1","0","0.0143944782943943","Yes","New York","0.00067460868224227","3"
"1042","363132","75","Some high school, no degree","","No","","","Divorced","","No","Female","","Retired","930","","Rest of America","< 125,000","11335.2","0.19895899498906103","","0","0.0226162749664761","0","0","0","House, apartment, flat","","0","1","0.0105053285341238","0.18845366645493697","0.00424341873103254","0.0189004164020044","","","0.13762439127673098","0.000248782553461783","0","0.042548874303056004","0.007844590302773659","0.0343143482249982","0","0","1","0.00591784882489943","0","0.0183040440398052","0","","0.0148634342578869","0","No","","0","1"
"1043","363133","57","Bachelor’s degree","","No","25","Not at all","Married","","No","Female","19000","Retired","930","","New York-Newark-Jersey City, NY-NJ-PA","4 mil+","59483.6","0.232808618173749","","0.0160166129824019","0.00737517399753882","0.00282787524628637","0.0062715914974883795","7","House, apartment, flat","Middle Atlantic","0","4","0.10358576481584801","0.12922285335789999","0.00890957070520278","0.00418294487892461","","","0.13112857997834698","0.00008838923669717371","2","0.018072700374556997","0.00286138734037617","0.00416178946802144","0.0102447481322583","0","1","0","0.00431989993880666","0.0045917425979597705","0.0090715450981447","1","0.00901506364779536","0.0103853835342851","Yes","New York","0.00322553577792871","2"
"1044","363134","77","Master’s or greater","Paid employee of a PRIVATE company","No","32","Not at all","Widowed","","No","Female","","","103","","Minneapolis-St. PaulBloomington, MN-WI","1.20-4 mil","56208","0.0303398092798178","","0","0.0021555650441218302","0","0","0","House, apartment, flat","West North Central","0","1","0.009496512951892971","0.0208432963279249","0.0042880017079419295","0.0017438798747509302","","","0.0231283803017364","0","1","0","0.0025811272416737803","0.0024469826359237103","0","0","1","0","0","0","0","","0","0","Yes","","0","1"
"1045","363135","48","Some high school, no degree","","Yes","","","Married","","No","Male","","Ill, disabled, unable to work","900","","New York-Newark-Jersey City, NY-NJ-PA","4 mil+","12768","0.286900062656642","","0","0.014641290726816998","0","0.00647556390977444","0","House, apartment, flat","Middle Atlantic","0","2","0.160728383458647","0.126171679197995","0.0127271303258145","0.00568139097744361","","","0.407268170426065","0","0","0.0207910401002506","0.0142747493734336","0.0178790726817043","0","0","0","0","0","0.00975407268170426","0.0111591478696742","1","0","0","Yes","New Jersey","0",""
"1046","363139","35","High school graduate","Paid employee of a PRIVATE company","No","40","Not at all","Never married","","No","Male","","","103","","Los Angeles-Long Beach-Anaheim, CA","4 mil+","10000","0.353504476","","0.13494","0.006370000000000001","0","0","0","House, apartment, flat","Pacific","0.007774","1","0.17462447600000003","0.17887999999999998","0.021346","0.018928","","","0.52","0.00015","1","0.039312","0","0.014403999999999998","0","0","0","0","0","0.025869999999999997","0.002132","","0","0","Yes","California","0","1"
"1047","363140","64","Bachelor’s degree","Paid employee of a PRIVATE company","No","47.5","Not at all","Married","","No","Male","","","103","","New York-Newark-Jersey City, NY-NJ-PA","4 mil+","145480","0.0476624965631015","","0.0201076436623591","0.00341710200714875","0.0018086334891394","0.000355650261204289","0","House, apartment, flat","Middle Atlantic","0.000319906516359637","2","0.0166708825955458","0.0309916139675557","0.0033867198240308","0.0009346989276876551","","","0.0464668682980478","0.0000174594445971955","2","0.00124924388232059","0.00178540005499038","0.0033652735771240003","0.0011992026395380802","0","0","0","0.00250563651361012","0","0","1","0.00355292823755843","0","Yes","New Jersey","0.00044500962331592005","2"
"1048","363141","34","Bachelor’s degree","A State government employee","No","42.5","Not at all","Married","","No","Male","","","103","","Rest of America","1.20-4 mil","127179.6","0.084880511339869","","0.00814735602250675","0.00276079654284178","0.0024870249631230197","0.0012784443417026","0","House, apartment, flat","New England","0.000656110571192235","2","0.0212766020651111","0.0636039092747579","0.00541126548597416","0.00515417378258777","","","0.0490644726040969","0.00000953906915889026","2","0.0046691162733646","0.000529487433519212","0.00933693233820518","0","0","0","0.00530918480636832","0.00135745040871335","0.00149894621464449","0.0035647853901097297","1","0.0037764249926875103","0.00865170200252242","Yes","Connecticut","0.00358393075619046","2"
"1049","363142","23","Some college but no degree","Paid employee of a PRIVATE company","No","30","Full time","Married","","No","Female","","","104","","Rest of America","0.33-1.19 mil","49500","0.0419046464646465","","0","0.00198020202020202","0","0","0","House, apartment, flat","Mountain","0","2","0.00504242424242424","0.0368622222222222","0.00442262626262626","0.00302545454545455","","","0.0577777777777778","0.0000228282828282828","2","0","0","0.00479555555555556","0","0","0","0","0","0.0017806060606060602","0.0010820202020202","1","0","0","Yes","","0.00191191919191919","2"
"1050","363146","88","Bachelor’s degree","","No","","Not at all","Married","","No","Male","","Retired","930","","New York-Newark-Jersey City, NY-NJ-PA","4 mil+","65216","0.159071393523062","","0","0.00532630029440628","0","0.00167044896957802","0","House, apartment, flat","Middle Atlantic","0","2","0.0674598258096173","0.0916115677134445","0.0059641805691854795","0.00122791952894995","","","0.119602551521099","0.00009253864082433759","0","0","0.00302594455348381","0.00902600588812561","0.0100984421000981","0","2","0","0","0.0077821393523061794","0","1","0","0","Yes","New Jersey","0.017015456329735","1"
"1051","363148","22","Bachelor’s degree","Paid employee of a PRIVATE company","No","45","Full time","Never married","","No","Male","","","110","","Rest of America","125,000 - 330,000","7000","0.3858400371428571","","0","0.01586","0.08999718","0","0","House, apartment, flat","West South Central","0.0541542857142857","1","0.0857628571428571","0.30007718","0","0","","","0.44571428571428606","0.000162142857142857","1","0","0","0.0144485714285714","0","0","0","0","0","0","0.0625114285714286","","0","0.0914085714285714","Yes","Texas","0","1"
"1052","363150","68","High school graduate","","No","","Not at all","Widowed","","No","Female","","Retired","930","","Rest of America","1.20-4 mil","17008","0.0533513640639699","","0.016142991533396003","0.00395931326434619","0","0","0","House, apartment, flat","Middle Atlantic","0","1","0.042711665098777","0.0106396989651929","0","0.00363828786453434","","","0.122295390404516","0","0","0","0","0","0.00304209783631232","0","1","0","0","0","0","","0","0","Yes","Pennsylvania","0","1"
"1053","363152","70","Some high school, no degree","","Yes","","","Never married","","No","Male","","Retired","930","","New York-Newark-Jersey City, NY-NJ-PA","4 mil+","14400","0.1499875","","0","0.0105986111111111","0","0.0032319444444444396","0","House, apartment, flat","Middle Atlantic","0.0018055555555555602","1","0","0.1499875","0.0228041666666667","0.0156902777777778","","","0.108333333333333","0.000209722222222222","0","0.0176041666666667","0","0.0018055555555555602","0.0059402777777777796","0","1","0","0.0018055555555555602","0","0.0018055555555555602","","0.0126027777777778","0","Yes","New Jersey","0","1"
"1054","363154","25","High school graduate","Paid employee of a PRIVATE company","No","40","Not at all","Never married","","No","Male","","","111","","Rest of America","< 125,000","40000","0.0485875","","0.0021125","0","0","0","1","Mobile home or trailer with NO permanent room added","","0","3","0.0466375","0.00195","0","0","","","0.195","0","2","0","0","0","0","1","0","0.0039","0","0.001032252","0.000917748","","0","0.047586500000000004","No","","0","1"
"1055","363156","28","High school graduate","Paid employee of a PRIVATE company","No","40","Not at all","Never married","","No","Female","","","101","","Rest of America","0.33-1.19 mil","17000","0.0323776470588235","","0.0243635294117647","0","0","0","0","House, apartment, flat","New England","0","1","0.0323776470588235","0","0","0","","","0.10705882352941198","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","Yes","","0",""
"1056","363160","35","Bachelor’s degree","A State government employee","No","47.5","Not at all","Married","","No","Female","","","102","","Rest of America","< 125,000","146263.2","0.10365984047935499","","0.00701447800950615","0.00330103539372857","0.0186916462924372","0.000529729966252618","1","House, apartment, flat","","0.000191982672333164","4","0.0384675022835546","0.0651923381958004","0.0005741703996630731","0.0046342483960422","","","0.0533285200925455","0.0000339798390846091","2","0.00652741085932757","0","0.00653452132867324","0.00620032926942662","2","0","0","0.0027624173407938602","0","0.0017207335816528","1","0.00461824984001444","0","Yes","","0","2"
"1057","363161","30","Master’s or greater","A local government employee","No","50","Not at all","Married","","No","Male","","","102","","Rest of America","1.20-4 mil","107000","0.128925650841121","","0.0235169659813084","0.0037542056074766398","0.00318560747663551","0.000896635514018692","0","House, apartment, flat","East North Central","0.00057588785046729","2","0.044146211588785005","0.0847794392523364","0.00793364485981308","0.00442","","","0.0607476635514019","0.0000153738317757009","2","0.00483551401869159","0","0.0139646728971963","0.00255140186915888","0","0","0.0031321495327102803","0.00140691588785047","0.0009719626168224301","0.0031054205607476603","1","0.00364","0","Yes","Ohio","0.00142878504672897","2"
"1058","363163","66","High school graduate","Paid employee of a PRIVATE company","No","20","Part time","Separated","","No","Male","","","101","","Rest of America","0.33-1.19 mil","31202","0.0330145503493366","","0.0383975386193193","0.00303313890135248","0.00523299788475098","0","0","House, apartment, flat","East South Central","0","1","0","0.0330145503493366","0","0.0105326581629383","","","0.0916607909749375","0","1","0.0060162810076277206","0","0","0","0","1","0","0","0","0.0037080956348952","","0","0","Yes","Tennessee","0","1"
"1059","363164","50","Some college but no degree","Paid employee of a PRIVATE company","No","70","Not at all","Divorced","","No","Male","","","112","","Rest of America","125,000 - 330,000","50000","0.040981199999999995","","0","0","0","0","0","House, apartment, flat","East North Central","0","1","0.040981199999999995","0","0","0","","","","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","Yes","","0","1"
"1060","363165","58","High school graduate","","No","","Not at all","Divorced","","No","Male","","Retired","930","","Rest of America","1.20-4 mil","8100","0.505395061728395","","0","0","0","0","0","House, apartment, flat","New England","0","1","0.505395061728395","0","0","0","","","0.192592592592593","0","0","0","0","0","0","0","0","0","0","0","0","","0","0.887562962962963","Yes","Connecticut","0","2"
"1061","363167","33","Bachelor’s degree","","No","40","Not at all","Never married","","No","Male","","Unable to find work","800","","Los Angeles-Long Beach-Anaheim, CA","4 mil+","13974.6","0.364066234453938","","0","0.0372847881155811","0","0.0634994919353684","0","House, apartment, flat","Pacific","0","3","0.0399639345670001","0.324102299886938","0.019795915446596","0.0288194295364447","","","0.334893306427375","0.000124869405922173","1","0.0340660913371402","0","0","0","0","0","0","0.0158144061368483","0","0","","0.0148655417686374","0","Yes","California","0.0120747642150759","2"
"1062","363169","74","Bachelor’s degree","","No","50","Not at all","Divorced","","No","Female","","Retired","930","","Honolulu, HI","0.33-1.19 mil","111045","0.0305504975460399","","0","0.00342077536134","0","0.0007960736638299791","7","House, apartment, flat","Pacific","0","2","0.0006790040073843941","0.0298714935386555","0.0018379936061956898","0.00299464181187807","","","0.0327795038047638","0","1","0.00166707190778513","0","0.00207681570534468","0.00273006438831105","0","1","0","0.000669638434868747","0","0.0006321761448061599","","0.0023531000945562603","0","Yes","Hawaii","0","2"
"1063","363170","80","Associate’s degree in college","","No","","Not at all","Married","","No","Male","","Retired","930","","Tampa-St. PetersburgClearwater, FL","1.20-4 mil","42665","0.024656275635767003","","0","0.0018586663541544602","0.00507629204265792","0","0","House, apartment, flat","South Atlantic","0","2","0","0.024656275635767003","0.0063925934606820604","0.00578319465604125","","","0.121879760928161","0.000023204031407476897","0","0","0","0","0","0","2","0","0","0","0","1","0","0","Yes","Florida","0","2"
"1064","363171","65","Bachelor’s degree","Paid employee of a PRIVATE company","No","40","Not at all","Married","","No","Male","","","105","","Dallas-Fort Worth-Arlington, TX","4 mil+","65825","0.17990808720091198","","0.00895875670338018","0.00993562202810482","0.0240941891378656","0.0063729406760349395","0","House, apartment, flat","West South Central","0.00314014432206608","2","0.0751457628560577","0.104762324344854","0.00738499931636916","0.008502163919483479","","","0.15799468287125001","0.00008278025066464109","2","0.00591690087352829","0","0.00136424853778959","0.00760349411317888","0","1","0","0.0019709836688188397","0.0031836758070641897","0.00480249327763008","1","0.00158175586783137","0","Yes","Texas","0","2"
"1065","363172","27","Bachelor’s degree","A local government employee","No","40","Not at all","Never married","","No","Female","","","105","","San Francisco-Oakland-Hayward, CA","1.20-4 mil","40914.4","0.0791354633087617","","0.147830103826526","0.0062149267739475605","0","0.000260543964960992","0","House, apartment, flat","Pacific","0","1","0.0349510196898891","0.0441844436188726","0.0186364429149639","0.00795175097276265","","","","0","1","0.00538587587744168","0","0.0027124151887843897","0","0","0","0","0","0","0","","0","0","Yes","California","0.00094685489705336","1"
"1066","363178","37","Bachelor’s degree","A Federal government employee","Yes","40","Not at all","Married","","No","Female","","","103","","Rest of America","125,000 - 330,000","9000","0.5040244444444439","","0","0.0217822222222222","0.0359955555555556","0.0033799999999999998","4","House, apartment, flat","West South Central","0.009388888888888891","4","0.0956511111111111","0.4083733333333329","0.0634688888888889","0.0291488888888889","","","0.52","0","1","0.0743022222222222","0.0113822222222222","0.010920000000000001","0","2","0","0","0.00722222222222222","0.0129422222222222","0.0038133333333333296","1","0.01976","0","Yes","Texas","0.00572","1"
"1067","363183","44","Bachelor’s degree","Paid employee of a PRIVATE company","No","20.3333333333333","Not at all","Married","","No","Male","","","103","","Rest of America","1.20-4 mil","110200","0.124677693829401","","0.0055943199637023605","0.009295825771324859","0","0.0163762250453721","6","House, apartment, flat","Pacific","0.000443557168784029","5","0.0323257882032668","0.0923519056261343","0.003980217785843921","0.000587477313974592","","","0.0707803992740472","0.0000837114337568058","3","0.0116622504537205","0.0005851179673321231","0.00764900181488203","0.0017931034482758601","2","0","0.0133515426497278","0.0007030852994555349","0.0021116152450090697","0.000757350272232305","1","0.000688929219600726","0","Yes","","0.00479655172413793","4"
"1068","363188","39","Bachelor’s degree","Paid employee of a PRIVATE company","No","40","Not at all","Married","","No","Male","","","109","","Rest of America","0.33-1.19 mil","35351.6","0","","0","0","0","0","2","","East North Central","0","4","0","0","0","0","","","0","0","1","0","0","0","0","2","0","0","0","0","0","1","0","0","Yes","Ohio","0",""
"1069","363191","79","Some high school, no degree","","No","","","Widowed","","No","Female","","Taking care of home/family","910","","Rest of America","< 125,000","16764","0.175737294201861","","0","0.0484359341445956","0","0.00361972918157958","0","House, apartment, flat","","0","1","0","0.175737294201861","0.00738248628012408","0.00317943211643999","","","0.18611309949892602","0.00025739680267239303","0","0.0343008148413267","0","0","0","0","1","0.00589358148413267","0","0.0118336912431401","0.000790980672870437","","0","0","No","","0.0242412312097351",""
