"id","age","net_income","highest_education","profession","hispanic","weekly_hours_worked","in_college","is_married","self_employed","sex","reason_unemployment","main_profession","psu","psu_popsize","total_food_percent","alcbev_percent","bakery_percent","beef_percent","cereal_percent","child_age","housing_type","census_division","lives_in_MSA","eggs_percent","fam_size","fresh_fruit_percent","fresh_veg_percent","non_alc_grocery_percent","milk_percent","number_earners","non_alc_bevs_percent","oils_percent","othdairy_percent","othmeat_percent","pet_food_percent","pork_percent","procfruit_percent","proc_veg_percent","seafood_percent","sweets_percent","smoking_percent","state","vehicle"
"372402","70","39711.8","Associate’s degree in college","","No","40","Not at all","Widowed","No","Male","Retired","930","Rest of America","0.33-1.19 mil","0.0340976737392916","0","0.0026188689507904398","0","0","0","House, apartment, flat","New England","Yes","0","3","0","0","","0","1","0.0055650965204297","0.0058924551392785","0","0","0","0","0","0","0.00523773790158089","0.0065471723769761105","0.0125312879295323","","1"
"372403","62","233230.8","Some college but no degree","Paid employee of a PRIVATE company","No","38","Not at all","Divorced","No","Male","","104","New York-Newark-Jersey City, NY-NJ-PA","4 mil+","0.007264992445251659","0","0.000238561973804489","0.00097877295794552","0","0","House, apartment, flat","Middle Atlantic","Yes","0","1","0.000245250627275643","0.0011950394201795","0.022295511570513","0.00000855375876599489","1","0","0.00044479545583173396","0","0","0","0","0.000467090967402247","0","0","0","0","New York","1"
"372405","55","58000","Master’s or greater","Paid employee of a PRIVATE company","No","40","Not at all","Never married","No","Female","","101","Chicago-Naperville-Elgin, IL-INWI","4 mil+","0.0799858620689655","0","0.00568862068965517","0","0","0","House, apartment, flat","East North Central","Yes","0","1","0.0017751724137931","0.00157793103448276","0.12372413793103398","0.000217068965517241","1","0.0103686206896552","0","0.0013537931034482802","0","0","0","0","0","0.02171","0","0.0649820689655172","Illinois","1"
"372406","45","180000","Master’s or greater","A local government employee","No","40","Not at all","Married","No","Female","","102","Los Angeles-Long Beach-Anaheim, CA","4 mil+","0.059748","0","0.00233566666666667","0","0.00201355555555556","2","House, apartment, flat","Pacific","Yes","0","4","0.00560444444444444","0.00216377777777778","0.0361111111111111","0.000023555555555555604","2","0.000312","0.000865222222222222","0.00576766666666667","0.000518555555555556","0","0.00491544444444444","0.000229666666666667","0.00194133333333333","0","0.00028888888888888904","0","California","2"
"372407","60","136926.8","Some college but no degree","Paid employee of a PRIVATE company","No","40","Not at all","Married","No","Male","","112","Washington-ArlingtonAlexandria, DC-VA-MD-WV","4 mil+","0.0483877517038301","0","0.00291749869273218","0.0025937946406401104","0.000379764954705726","6","House, apartment, flat","South Atlantic","Yes","0","5","0.00196152586637532","0.000643701598226206","0.0759529909411452","0","3","0.00686082607641455","0","0.0015171609940493802","0","0.0200363990102741","0.00293938074942232","0.0005696474320585889","0","0","0","0","","2"
"372410","64","79741","Master’s or greater","A Federal government employee","No","60","Not at all","Married","No","Male","","102","Rest of America","< 125,000","0.0434240854767309","0","0.00595377534768814","0","0","0","House, apartment, flat","","No","0","2","0.00171831303846202","0","0.0326055605021256","0","1","0.0017574397110645698","0","0.00617875371515281","0.0019498125180271101","0.00407243450671549","0","0","0","0","0.00032605560502125603","0","","3"
"372412","74","30668.2","High school graduate","Paid employee of a PRIVATE company","No","40","Not at all","Separated","No","Male","","103","New York-Newark-Jersey City, NY-NJ-PA","4 mil+","0","0","0","0","0","0","","Middle Atlantic","Yes","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","New York",""
"372413","29","34000","Some college but no degree","Paid employee of a PRIVATE company","No","50","Part time","Married","No","Female","","105","Philadelphia-CamdenWilmington, PA-NJ-DE-MD","4 mil+","0.288026470588235","0.0252888235294118","0.0115011764705882","0.005337647058823529","0.0317352941176471","1","House, apartment, flat","Middle Atlantic","Yes","0.00840411764705882","5","0.0194923529411765","0.0242335294117647","0.114705882352941","0.00029367647058823503","2","0.0218705882352941","0","0","0.0072647058823529405","0","0.0224441176470588","0.00228647058823529","0","0.0401394117647059","0.00191176470588235","0","Pennsylvania","1"
"372415","41","107282.4","Bachelor’s degree","A local government employee","No","50","Not at all","Married","No","Female","","102","Rest of America","125,000 - 330,000","0.0315953036099118","0","0.0029154828751034698","0.0025446858012125","0.000860346151838512","4","House, apartment, flat","Pacific","Yes","0","6","0.000724629575773846","0.00204786619240435","0.0969404114747619","0","2","0.00132808363720424","0.00023992751840003597","0.0016988807110952","0.00217631223760841","0","0","0.0008942752958546789","0.00286458915907922","0","0.00359891277600054","0.0010493799542143","California","3"
"372416","50","4984","High school graduate","","No","","Not at all","Never married","No","Female","Ill, disabled, unable to work","900","Chicago-Naperville-Elgin, IL-INWI","4 mil+","0.6149438202247189","0","0","0.15806581059389999","0","3","House, apartment, flat","East North Central","Yes","0.0020345104333868397","2","0","0","1.04333868378812","0.00015048154093097902","0","0.19938202247191","0","0.0452287319422151","0.0157544141252006","0","0.0579052969502408","0","0.0262921348314607","0","0","0.338511235955056","Illinois","1"
"372418","29","48191","Some high school, no degree","Paid employee of a PRIVATE company","No","25","","Married","No","Female","","111","Rest of America","1.20-4 mil","0.081839762611276","0.0131642837874292","0.004181278661990829","0","0.00269759913676828","3","House, apartment, flat","Middle Atlantic","Yes","0","4","0","0.00161316428378743","0.107903965470731","0.00023946380029466098","2","0.0134448340976531","0.00161855948206097","0.00215268411114108","0.00161316428378743","0.0194227137847316","0","0","0","0.000674399784192069","0","0.0521122201240896","Pennsylvania","1"
"372419","55","94581.2","Some college but no degree","Paid employee of a PRIVATE company","No","48.5","Not at all","Married","No","Male","","101","Rest of America","125,000 - 330,000","0.0817825039225554","0","0.009670843677178971","0.00208371219650417","0.00430762138775994","0","House, apartment, flat","East North Central","Yes","0.000214418933149505","2","0.00389252832486794","0.0037770719762489796","0.0549792136280783","0.0000535518686588878","2","0.010929867669262","0.004266386977538879","0.00526151074420709","0","0.0067706901582978395","0.0016438784874795401","0","0","0","0.0024080895569098303","0","","3"
"372423","28","136000","Bachelor’s degree","Paid employee of a PRIVATE company","No","49","Part time","Married","No","Female","","101","Rest of America","1.20-4 mil","0.0347310294117647","0","0","0","0","0","House, apartment, flat","South Atlantic","Yes","0","2","0.00102088235294118","0.0017225","0.0286764705882353","0.0000049264705882352895","2","0.0012560294117647099","0","0.00133632352941176","0","0.00259808823529412","0","0","0","0.003055","0","0","Florida","2"
"372424","68","64752","Master’s or greater","","No","","Part time","Married","No","Female","Retired","930","Rest of America","1.20-4 mil","0.202239625957499","0","0.0122427106498641","0.0130899471830986","0.00213352421546825","0","House, apartment, flat","Middle Atlantic","Yes","0.000329256239189523","2","0.00825322522856437","0.0261598097356066","0.18872003953545802","0.000164722325179145","0","0.0252804546577712","0","0.00481838398813936","0.0019434148752162101","0","0.00794230294044972","0","0.00411971830985915","0.0121463429701013","0","0","Pennsylvania","5"
"372426","62","28000","Some college but no degree","Paid employee of a PRIVATE company","No","40","Not at all","Divorced","No","Female","","104","Rest of America","125,000 - 330,000","0.23463141","0","0.00655837","0.0158473621428571","0.0229504042857143","0","House, apartment, flat","South Atlantic","No","0.003705845","1","0.0156445807142857","0.009640354285714291","0.0557142857142857","0.0000556576785714286","1","0.0277213392857143","0.00952181285714286","0.00288937071428571","0.00850123857142857","0","0.006466785","0.00930770285714286","0.00980493428571429","0.009540226428571429","0.0143089792857143","0","","1"
"372427","31","143000","Bachelor’s degree","Paid employee of a PRIVATE company","No","35","Not at all","Married","No","Female","","103","Rest of America","0.33-1.19 mil","0","0","0","0","0","1","House, apartment, flat","New England","Yes","0","5","0","0","0.0472727272727273","0","2","0","0","0","0","0","0","0","0","0","0","0","","2"
"372431","52","129938.8","Bachelor’s degree","Paid employee of a PRIVATE company","No","40","Not at all","Divorced","No","Male","","105","Rest of America","1.20-4 mil","0.0375264823132121","0.00587595421844745","0.000672664669829181","0.00104477384738046","0","0","House, apartment, flat","New England","Yes","0.000651278601926445","2","0.000545981031070011","0.00115151009552189","0.0132062170806564","0.00000978148943964389","2","0.00753564555005895","0","0.0011011023651134198","0.00104260282533008","0","0.0010956137812570199","0","0.00330336712359973","0.00217714093096135","0.00094466672002512","0.0146829122633117","Connecticut","2"
"372433","27","2303","Some college but no degree","Paid employee of a PRIVATE company","No","49","Not at all","Married","No","Female","","110","Riverside-San Bernardino-Ontario, CA","1.20-4 mil","2.35591836734694","0","0","0.0908814589665654","0.0740599218410768","0","House, apartment, flat","Pacific","Yes","0.0153538862353452","2","0.0449326964828485","0.14608771168041698","1.8063395570994398","0","2","0.25277464177160197","0.0729309596178897","0","0.0221276595744681","0","0","0","0","0","0.0084672166739036","0.23143725575336496","California","2"
"372436","56","72879.8","Bachelor’s degree","A State government employee","Yes","40","Not at all","Married","No","Male","","104","Chicago-Naperville-Elgin, IL-INWI","4 mil+","0.11225552210626301","0","0.00521927886739536","0","0.00416329353263867","0","House, apartment, flat","East North Central","Yes","0.000713503604565325","3","0.00925414175121227","0.00579721678709327","0.0784853965021858","0","1","0.008091130875770791","0.00125576634403497","0.0023331567869286102","0.00648931528352163","0","0.00143770976319913","0.007887782348469671","0.00166959843468286","0.00832301954725452","0","0","Illinois","1"
"372437","72","65675.6","High school graduate","","No","28.3333333333333","Not at all","Married","No","Female","Retired","930","New York-Newark-Jersey City, NY-NJ-PA","4 mil+","0.282638304941257","0","0.0194538001936792","0.0245686413218912","0","7","House, apartment, flat","Middle Atlantic","Yes","0.000748223084372278","5","0.00960417567559337","0.0104355346582292","0.0791770459653205","0.000028853942712362","3","0.0201703524596654","0.00969918813075175","0.00631832826803257","0","0.00514254913544756","0.0101465384404558","0","0.000835317834934131","0","0.00236343482206482","0","New York","4"
"372440","32","130130","Master’s or greater","A Federal government employee","No","32","Not at all","Married","No","Male","","101","Washington-ArlingtonAlexandria, DC-VA-MD-WV","4 mil+","0.131080921078921","0.00694305694305694","0.0037882117882117898","0.00372827372627373","0.00606120679320679","2","House, apartment, flat","South Atlantic","Yes","0.0011028971028971","4","0.0022452607392607397","0.00269086913086913","0.0599400599400599","0.0000340813417351879","2","0.00969687312687313","0.0006153846153846151","0.00215184815184815","0.0008191808191808191","0","0.0008191808191808191","0.000956223776223776","0.00016383616383616398","0","0.00268531468531469","0","","2"
"372442","57","80000","Bachelor’s degree","A State government employee","No","40","Not at all","Married","No","Male","","103","Rest of America","1.20-4 mil","0.0321685","0","0.002977","0","0","0","House, apartment, flat","South Atlantic","Yes","0.00039","2","0","0","0.03575","0.000038125","1","0.00264875","0","0","0","0","0","0","0","0","0","0.008078668","North Carolina","4"
"372445","45","74127.4","Master’s or greater","A local government employee","No","45","Not at all","Divorced","No","Female","","102","Boston-Cambridge-Newton, MA-NH","1.20-4 mil","0.011848250444504998","0","0.00104873501566223","0","0.00115395926472532","5","House, apartment, flat","New England","Yes","0","3","0","0","0.0771644493129396","0","1","0","0.000803211767848326","0","0","0.0047315837328707104","0","0","0","0","0","0","","1"
"372449","88","23534.4","<1 year","","Yes","","","Married","No","Female","Retired","930","Rest of America","125,000 - 330,000","0.0510070365082603","0","0.00483887415867836","0","0","0","House, apartment, flat","West South Central","Yes","0.00252991365830444","2","0","0","0.0994289210687334","0.000127048065810048","0","0.005976782922020529","0","0","0","0","0","0","0","0","0","0","Texas",""
"372454","26","23487.6","Bachelor’s degree","Paid employee of a PRIVATE company","No","46","Not at all","Never married","No","Male","","103","Los Angeles-Long Beach-Anaheim, CA","4 mil+","0.102084504163899","0","0.0026456513223999","0","0.007494167134998891","0","House, apartment, flat","Pacific","Yes","0","1","0.0033209012415061604","0.0132282566119995","0.132836049660246","0","1","0","0.00995163405371345","0","0","0","0","0","0","0","0.0010958974096970302","0","California","1"
"372455","34","30000","High school graduate","Paid employee of a PRIVATE company","No","40","Not at all","Never married","No","Female","","111","Rest of America","125,000 - 330,000","0.5482013333333329","0","0.037284","0.0407766666666667","0.047398","4","Mobile home or trailer with NO permanent room added","West South Central","Yes","0.003432","6","0.00259133333333333","0.007921428666666671","1.04","0.000198666666666667","1","0.0591239046666667","0.0119367733333333","0.0204938933333333","0.00593666666666667","0.0181653333333333","0.0654246666666667","0.00549466666666667","0.039156","0","0.027975999999999997","0.0221","Louisiana","1"
"372460","73","50000","Grade 8 or lower","Paid employee of a PRIVATE company","No","40","","Married","No","Male","","112","Honolulu, HI","0.33-1.19 mil","0.06298240000000001","0","0","0","0","0","House, apartment, flat","Pacific","Yes","0.001456","1","0.009193600000000001","0.0027091999999999997","0.10400000000000001","0","1","0.0081172","0","0.0027091999999999997","0","0.007436","0.0088036","0","0","0","0","0","Hawaii","1"
"372461","67","38607.4","High school graduate","","No","36","Not at all","Widowed","No","Female","Retired","930","Rest of America","< 125,000","0.0596471142837902","0","0.0012593440635733","0","0","0","House, apartment, flat","","Yes","0","2","0","0.00383190787258401","0.0942824432621725","0","0","0.0183177318337935","0","0","0.0032201966462388","0.0165398343322783","0.0070633241295710095","0","0","0","0.0007205872449323191","0","","3"
"372467","34","183796.8","High school graduate","Self-employed","No","47.5","Not at all","Married","Yes","Male","","212","Chicago-Naperville-Elgin, IL-INWI","4 mil+","0.0475647018881722","0.00290418549180399","0.0029791595936381897","0","0","1","House, apartment, flat","East North Central","Yes","0.000584232152028762","3","0.0028843810120742","0.0008346173600410889","0.0452673822395167","0.0000822647619545063","2","0.00172723355357656","0","0.00430040131275409","0.00156738311004327","0","0","0.00122787774324689","0","0","0.00238361059604955","0","Illinois","2"
"372471","30","81000","Associate’s degree in college","Paid employee of a PRIVATE company","No","45","Not at all","Married","No","Female","","101","Rest of America","< 125,000","0.125353912345679","0.00288567901234568","0.0037041975308642","0.0137832098765432","0.00502987654320988","1","House, apartment, flat","","No","0","3","0.00440074074074074","0.0016049382716049401","0.077037037037037","0.0000367901234567901","2","0.00712592592592593","0.0021313580246913604","0.0027283950617284","0.0016049382716049401","0","0","0.00192271604938272","0","0","0.0053990123456790105","0.0265929540740741","","3"
"372472","60","52312.4","Some college but no degree","Self-employed","Yes","32.5","Not at all","Married","Yes","Female","","209","Los Angeles-Long Beach-Anaheim, CA","4 mil+","0.38277043301396996","0.004811096413087529","0.0194928926984807","0.00422461978421942","0.0160535551800338","7","House, apartment, flat","Pacific","Yes","0.00571069192008013","4","0.0313069176715272","0.032305915996972","0.0994028184522217","0.000115651356083835","2","0.0212125614577041","0.0073558085654644","0.00720670433778607","0","0.0129223663987888","0.00844923956843884","0.0145470706754039","0.00681459500997851","0.0258447327975776","0.0155565410877727","0","California","2"
"372476","66","61650","Bachelor’s degree","","No","","Not at all","Never married","No","Male","Retired","930","Chicago-Naperville-Elgin, IL-INWI","4 mil+","0.21258855085158102","0.0546062627737226","0.00620882108678021","0.0798113670721817","0","0","House, apartment, flat","East North Central","Yes","0","1","0.000586212489862125","0.0006326034063260339","0.0253041362530414","0","0","0.00040064882400648796","0","0.008093106244931059","0.00165320356853204","0","0","0","0","0","0","0","Illinois","1"
"372479","35","77625","Associate’s degree in college","Paid employee of a PRIVATE company","Yes","45","Part time","Married","No","Male","","112","San Diego-Carlsbad, CA","1.20-4 mil","0.16045808979066","0","0.0114826416747182","0.00387469835748792","0.00404714743961353","1","House, apartment, flat","Pacific","Yes","0","4","0.00300436070853462","0.00639335729468599","0.10048309178744","0.0000326383896940419","1","0.00866232914653784","0.004548424090177129","0.00542267723027375","0.00295310093397746","0","0.005764902544283411","0.00284874589371981","0.007026822801932371","0.00202358209339775","0.000998125346215781","0","California","4"
"372482","19","42408","Some high school, no degree","Paid employee of a PRIVATE company","No","32","","Never married","No","Female","","105","Rest of America","1.20-4 mil","0","0","0","0","0","0","House, apartment, flat","South Atlantic","Yes","0","3","0","0","0.159403886059234","0","3","0","0","0","0","0","0","0","0","0","0","0","Florida","3"
"372483","18","169800","Some college but no degree","Paid employee of a PRIVATE company","No","38.3333333333333","Full time","Never married","No","Male","","105","San Francisco-Oakland-Hayward, CA","1.20-4 mil","0.0792295641931684","0.00250506478209658","0.00511578327444052","0.00137196702002356","0.00112697290930506","7","House, apartment, flat","Pacific","Yes","0","3","0.0013964664310954099","0.000873250883392226","0.0306242638398115","0.000011366313309776199","3","0.0036243816254417","0.0011882214369846901","0.00241012956419317","0.00251425206124853","0","0","0","0.0005144876325088339","0","0.0030976442873969397","0.00795618374558304","California","4"
"372487","60","82450","Some college but no degree","A Federal government employee","No","41.5","Not at all","Married","No","Male","","110","New York-Newark-Jersey City, NY-NJ-PA","4 mil+","0.114680658095816","0","0.00919539114614918","0.00559417828987265","0.000841964827167981","0","House, apartment, flat","Middle Atlantic","Yes","0.0005581564584596731","2","0.0045430340812613705","0.0041448320194057","0.0567616737416616","0.00005506367495451789","2","0.0106932686476653","0.00141904184354154","0.007306488781079441","0.00536082474226804","0.0032732565191024897","0","0.00166582583383869","0.00342363080654942","0","0","0","New Jersey","2"
"372488","30","36000","Associate’s degree in college","A State government employee","No","30","Full time","Married","No","Male","","110","Rest of America","125,000 - 330,000","0.26507","0","0.023162035","0","0.0035154816666666698","1","House, apartment, flat","South Atlantic","Yes","0.00239562555555556","4","0.00804312166666667","0.00527932888888889","0.25277777777777805","0.000068585","2","0.00923498333333333","0.00603448444444444","0.00255348888888889","0.00452361722222222","0.00424972888888889","0.00427874777777778","0.00249288722222222","0.00547921111111111","0","0.00208800222222222","0","Florida","2"
"372490","42","81000","Bachelor’s degree","Paid employee of a PRIVATE company","No","40","Not at all","Married","No","Male","","104","St. Louis, MO-IL","1.20-4 mil","0.0832","0.00627851851851852","0.00459654320987654","0","0.00184567901234568","0","House, apartment, flat","East North Central","Yes","0","2","0.00559160493827161","0","0.0577777777777778","0.0000161728395061728","2","0.00312962962962963","0","0.00271555555555556","0.00472814814814815","0","0","0.00517432098765432","0.0034088888888888897","0","0.000709382716049383","0","Illinois","2"
"372491","63","22800","Associate’s degree in college","Paid employee of a PRIVATE company","No","20","Not at all","Never married","No","Male","","110","Detroit-Warren-Dearborn, MI","1.20-4 mil","0.131425438596491","0.00725263157894737","0.008955027192982459","0","0.00427194824561404","0","House, apartment, flat","East North Central","Yes","0","1","0.0061139798245614","0.00249736842105263","0.0570175438596491","0","1","0.00578674473684211","0","0.00982045087719298","0","0","0","0","0.00452089824561403","0","0.00326825701754386","0.139578947368421","",""
"372493","55","105000","High school graduate","Self-employed","No","30","Not at all","Married","Yes","Female","","205","Rest of America","125,000 - 330,000","0.0983617142857143","0","0.0023449523809523803","0.00724780952380952","0.00291447619047619","0","House, apartment, flat","East South Central","No","0","2","0.0009954285714285712","0","0.0495238095238095","0.0000664761904761905","1","0.00752514285714286","0.00420209523809524","0.00486571428571428","0.0005323809523809519","0","0.007673714285714291","0","0","0.0018497142857142898","0.0042392380952381","0.002704","Kentucky","2"
"372494","66","90466.6","Associate’s degree in college","Paid employee of a PRIVATE company","No","50","Not at all","Divorced","No","Female","","101","Rest of America","0.33-1.19 mil","0.0180227840993251","0","0","0","0","0","House, apartment, flat","South Atlantic","Yes","0","1","0","0","0.0459838216535163","0","1","0.00214974366230189","0","0","0","0","0","0","0","0","0","0","Georgia","1"
"372497","42","150080.4","Bachelor’s degree","Paid employee of a PRIVATE company","No","40","Not at all","Married","No","Male","","103","Tampa-St. PetersburgClearwater, FL","1.20-4 mil","0.146907924019392","0.0333591861428941","0.00492522674513128","0.00233701402714812","0.00328463943326377","1","House, apartment, flat","South Atlantic","Yes","0.000840216310724118","3","0.00339031612389093","0.00329156905232129","0.0485073334026295","0.0000265857500379796","1","0.004521576435030821","0.00302477871860683","0.00468442248288251","0.00024253666701314799","0","0.00415430662498234","0","0.00027718476230074","0","0.0021741679792964303","0","Florida","2"
"372499","40","151275.4","Bachelor’s degree","Paid employee of a PRIVATE company","No","28","Not at all","Married","No","Female","","107","New York-Newark-Jersey City, NY-NJ-PA","4 mil+","0.0370985632825959","0","0.000427961188666498","0.00604301823032694","0.0025522986553002","4","House, apartment, flat","Middle Atlantic","Yes","0.00107076233148285","8","0.00234433357968315","0.00416102023197427","0.0601551871619576","0","2","0.00164481468897124","0.00171528219393239","0.00073733072264228","0","0","0","0.000479522777662462","0.00118591654690716","0.00068061297474672","0.00194215318551463","0","New York","1"
"372502","46","204096.4","Bachelor’s degree","Paid employee of a PRIVATE company","No","38.75","Not at all","Married","No","Male","","106","Rest of America","1.20-4 mil","0.10464006224509599","0","0.00445733849298665","0.00301279836391039","0.00161152269221799","7","House, apartment, flat","East South Central","Yes","0.00039091772319355","5","0.00284595338281322","0.0021188462902824302","","0.000028389770716190997","4","0.00548637193012714","0.0011241484906152198","0.0021632050344837","0.0020778430192791198","0","0.00289325230626312","0.00278058789865965","0.00108734147197109","0","0.00276704498462491","0","Kentucky","2"
"372509","28","526908","Bachelor’s degree","Paid employee of a PRIVATE company","No","50","Not at all","Married","No","Female","","101","Los Angeles-Long Beach-Anaheim, CA","4 mil+","0.0339160522899633","0.0112736202904492","0.000196884465599308","0","0.000221063259620275","0","House, apartment, flat","Pacific","Yes","0.000137671092486734","2","0.0006543077728939401","0.000073523271614779","0.00888200596688606","0","2","0.000177640119337721","0","0.00012286774920859","0.000141125205918301","0.000419428059547397","0","0.0015706347218110198","0.0000493444775938114","0.000275342184973468","0","0.000270110190014196","California","3"
"372511","88","14209","High school graduate","","No","","Not at all","Widowed","No","Female","Retired","930","Rest of America","1.20-4 mil","0.524062214089661","0.00457456541628545","0.0535224153705398","0.0127538883806038","0.0017932296431839","0","House, apartment, flat","East North Central","Yes","0.00433668801463861","1","0.02580054894785","0.0214089661482159","0.15370539798719102","0.000203392216200999","0","0.0353339432753888","0","0.067355901189387","0","0.0163769441903019","0.00821591948764867","0","0","0","0.0278316559926807","0","Ohio",""
"372514","38","49658.2","Associate’s degree in college","Paid employee of a PRIVATE company","No","40","Not at all","Never married","Yes","Male","","104","Dallas-Fort Worth-Arlington, TX","4 mil+","0.20139022115179397","0.0625308372031205","0.0014919441300731801","0","0","0","House, apartment, flat","West South Central","Yes","0","1","0.00134553044612974","0.00476057569545413","0.0418863349859641","0","1","0.00910828825853535","0.0024483138736402102","0","0","0","0","0","0","0","0","0.0069374242320503","Texas","2"
"372515","56","16912","Some high school, no degree","Paid employee of a PRIVATE company","No","25","","Married","No","Male","","107","Rest of America","125,000 - 330,000","0.0506409649952696","0","0.0030132450331125803","0","0","0","Mobile home or trailer with NO permanent room added","South Atlantic","Yes","0.00765610217596973","2","0","0","0.261352885525071","0.0007095553453169349","1","0","0","0","0","0","0","0","0","0","0.00307473982970672","0","Florida",""
"372516","81","5440","Some college but no degree","Self-employed","No","40","Not at all","Married","Yes","Male","","211","Rest of America","1.20-4 mil","1.20814505882353","0.0211196470588235","0.109727408088235","0.0234072169117647","0.00712132352941177","0","House, apartment, flat","East South Central","Yes","0.0145913529411765","2","0.0960145588235294","0.0753283088235294","0.716911764705882","0","1","0.0871642830882353","0","0.0346227279411765","0.0432051654411765","0.0883713235294118","0.0382352941176471","0.0157426176470588","0.0444516360294118","0","0.0481764705882353","0","Kentucky","1"
"372518","28","107312.8","Bachelor’s degree","Paid employee of a PRIVATE company","No","35","Not at all","Married","Yes","Female","","103","Rest of America","< 125,000","0.11904302189487201","0","0.00260938117354127","0.00303822097643524","0.00116780104516889","1","House, apartment, flat","West South Central","Yes","0","4","0.00211754795327305","0.0008504111345524481","0.029073884941964","0.0000205474090695611","2","0","0.00254638775616702","0.00109027068532365","0.0013470900023110001","0","0.0031690534586740803","0.000168589767483469","0.00177693769988296","0","0.00242040092141851","0","","2"
"372525","40","90000","High school graduate","Paid employee of a PRIVATE company","No","36.6666666666667","Not at all","Married","No","Female","","104","Rest of America","< 125,000","0.06019","0","0.00993777777777778","0.0041340000000000005","0.000407333333333333","7","House, apartment, flat","","No","0","3","0.00110066666666667","0.004056000000000001","0.0866666666666667","0.0000328888888888889","3","0.0041397777777777795","0.0011786666666666699","0.0007337777777777781","0","0","0","0.00103133333333333","0.00257688888888889","0.008868888888888891","0","0","","3"
"372529","78","153616","Master’s or greater","Self-employed","No","38","Not at all","Married","Yes","Female","","203","New York-Newark-Jersey City, NY-NJ-PA","4 mil+","0.0851561388136652","0.00507759608374128","0.00341045203624622","0.00256757108634517","0.000548380377044058","0","House, apartment, flat","Middle Atlantic","Yes","0","2","0.0015165086970107301","0.000878424122487241","","0.0000048497552338298105","1","0.0032767420060410397","0","0.0129597177377357","0.00328351213415269","0.00613226864389126","0","0.00300762941360275","0.00484741172794501","0","0","0","New York",""
"372530","38","107848.4","Bachelor’s degree","Paid employee of a PRIVATE company","No","40","Not at all","Married","No","Male","","105","Los Angeles-Long Beach-Anaheim, CA","4 mil+","0.12650145945605099","0.0225264352554141","0","0","0.0014416532836833901","0","House, apartment, flat","Pacific","Yes","0","2","0","0","0.0337510802200125","0","2","0.009643165777146441","0","0.00369333249264709","0","0.0025747252624981","0","0","0","0","0.000720826641841696","0","California","2"
"372531","29","85607.8","Bachelor’s degree","Self-employed","No","43","Not at all","Married","Yes","Female","","203","New York-Newark-Jersey City, NY-NJ-PA","4 mil+","0.115203521174472","0.00573709404984125","0.0103626071456106","0","0.00357771137676707","1","House, apartment, flat","Middle Atlantic","Yes","0.00166737143110791","4","0.0106997259595504","0.008479601157838421","0.0668163415015921","0.000181642326984223","2","0.00553968213176837","0.00127254759496214","0.0118690119358283","0.00175241041120085","0","0","0","0","0.00242664803908055","0.00312821962484727","0","New York",""
"372533","46","1930","Some high school, no degree","","No","","","Never married","No","Female","Unable to find work","800","New York-Newark-Jersey City, NY-NJ-PA","4 mil+","0.9361347150259071","0","0.0268082901554404","0","0.094300518134715","3","Housing unit not specified above","Middle Atlantic","Yes","0.0471502590673575","2","0.0808290155440415","0","2.02072538860104","0","0","0","0","0","0","0","0.0538860103626943","0.0185012227979275","0.0219132849740933","0.215544041450777","0","0","New York",""
"372535","61","9600","High school graduate","Paid employee of a PRIVATE company","No","24","Full time","Divorced","No","Female","","110","Rest of America","1.20-4 mil","0.258997916666667","0.0203125","0","0","0.0102645833333333","0","House, apartment, flat","Middle Atlantic","Yes","0.00268125","1","0.01519375","0","0.27083333333333304","0.0001625","1","0.02900625","0","0.0541125","0","0.0297645833333333","0","0.0279283333333333","0.0112070833333333","0","0","0","New York",""
"372536","65","10700","Master’s or greater","","No","","Not at all","Married","No","Female","Retired","930","Rest of America","125,000 - 330,000","0.433033644859813","0","0.012611214953271001","0","0.00886845420560748","0","House, apartment, flat","East South Central","Yes","0.00758130841121495","2","0.0721689289719626","0","0.21869158878504702","0.00015607476635514","0","0.0105943925233645","0","0.018418691588784997","0.0151626168224299","0.0353794392523364","0","0.0507121495327103","0","0.0201682242990654","0","0","Alabama","4"
"372537","28","21457","High school graduate","Paid employee of a PRIVATE company","No","40","Not at all","Never married","No","Female","","110","Rest of America","0.33-1.19 mil","0.419438877755511","0.0480085752901151","0.0123232511534697","0.00797315561355269","0.00937875751503006","0","House, apartment, flat","West North Central","Yes","0.00152677447919094","1","0.0253614205154495","0.0247070885957962","0.0969380621708533","0.00016078668965838701","1","0.0367152910472107","0.0102996691056532","0.0178850724705224","0.0102754345901105","0","0.00539217970825372","0.00322319056718087","0.00281120380295475","0","0.0116446847182738","0","Kansas","1"
"372538","52","65945.6","High school graduate","A local government employee","No","35","Not at all","Married","No","Male","","106","Rest of America","0.33-1.19 mil","0.122056365549786","0","0.0105583996506211","0.0208920725567741","0.007203209918478259","0","House, apartment, flat","West North Central","Yes","0.0015506851101514","2","0.0050584117818323","0.005563070166925471","0.137992527173913","0.00007240816673136651","2","0.0143039111024845","0","0.0160426169448758","0.000839783093944099","0.0025193492818323","0","0.00963557265382376","0.000736296583850932","0.0117490780279503","0","0","Kansas","7"
